path,noisy_labels_0,noisy_labels_1,noisy_labels_5,noisy_labels_25,noisy_labels_50,is_valid
train/n03028079/n03028079_1275.JPEG,n03028079,n03028079,n03028079,n03028079,n03888257,FALSE
train/n03445777/n03445777_2194.JPEG,n03445777,n03445777,n03445777,n03445777,n02102040,FALSE
train/n01440764/n01440764_13966.JPEG,n01440764,n01440764,n03425413,n01440764,n01440764,FALSE
train/n03888257/n03888257_24905.JPEG,n03888257,n03888257,n03888257,n03394916,n03425413,FALSE
train/n02102040/n02102040_1486.JPEG,n02102040,n02102040,n02102040,n02102040,n03425413,FALSE
train/n03888257/ILSVRC2012_val_00010336.JPEG,n03888257,n03888257,n03888257,n03888257,n02979186,FALSE
train/n03445777/n03445777_4539.JPEG,n03445777,n03445777,n03445777,n03445777,n02102040,FALSE
train/n03028079/n03028079_9063.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03888257/ILSVRC2012_val_00009269.JPEG,n03888257,n03888257,n03888257,n03888257,n03000684,FALSE
train/n03000684/n03000684_13845.JPEG,n03000684,n03000684,n03000684,n03000684,n03888257,FALSE
train/n02102040/n02102040_1249.JPEG,n02102040,n02102040,n02102040,n02102040,n03445777,FALSE
train/n02102040/n02102040_624.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03888257/n03888257_2187.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n02102040/n02102040_1346.JPEG,n02102040,n02102040,n02102040,n02102040,n03425413,FALSE
train/n03417042/n03417042_7764.JPEG,n03417042,n03417042,n03417042,n03417042,n03394916,FALSE
train/n02979186/n02979186_9118.JPEG,n02979186,n02979186,n02979186,n03888257,n03417042,FALSE
train/n03028079/n03028079_24935.JPEG,n03028079,n03028079,n03028079,n03028079,n03888257,FALSE
train/n03445777/n03445777_36.JPEG,n03445777,n03445777,n03445777,n03445777,n03028079,FALSE
train/n03425413/n03425413_17395.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n02102040/n02102040_6473.JPEG,n02102040,n02102040,n02102040,n02102040,n03000684,FALSE
train/n03394916/n03394916_36369.JPEG,n03394916,n03394916,n03394916,n03888257,n03394916,FALSE
train/n03888257/n03888257_32339.JPEG,n03888257,n03888257,n03888257,n03445777,n03888257,FALSE
train/n02979186/n02979186_8785.JPEG,n02979186,n02979186,n02979186,n02979186,n01440764,FALSE
train/n03000684/n03000684_19679.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03417042/n03417042_9335.JPEG,n03417042,n03417042,n03417042,n03417042,n01440764,FALSE
train/n03000684/n03000684_9065.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03394916/n03394916_31453.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03425413/n03425413_15398.JPEG,n03425413,n03425413,n03425413,n03425413,n02979186,FALSE
train/n02102040/n02102040_1595.JPEG,n02102040,n02102040,n03445777,n01440764,n03028079,FALSE
train/n03425413/n03425413_9323.JPEG,n03425413,n03425413,n03425413,n03000684,n03000684,FALSE
train/n03888257/n03888257_38516.JPEG,n03888257,n03888257,n03888257,n03888257,n02102040,FALSE
train/n03417042/n03417042_23149.JPEG,n03417042,n03417042,n03417042,n03417042,n02102040,FALSE
train/n03028079/n03028079_1667.JPEG,n03028079,n03028079,n03028079,n03028079,n03888257,FALSE
train/n03028079/n03028079_73073.JPEG,n03028079,n03028079,n03028079,n03394916,n03417042,FALSE
train/n03028079/n03028079_18335.JPEG,n03028079,n03028079,n02102040,n03028079,n03445777,FALSE
train/n03888257/n03888257_8199.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03394916/n03394916_61329.JPEG,n03394916,n03394916,n03394916,n03394916,n03888257,FALSE
train/n03888257/n03888257_16173.JPEG,n03888257,n03888257,n03888257,n03888257,n03425413,FALSE
train/n03445777/n03445777_16228.JPEG,n03445777,n03445777,n03445777,n03445777,n03394916,FALSE
train/n02979186/n02979186_2686.JPEG,n02979186,n02979186,n02979186,n02979186,n03888257,FALSE
train/n03417042/n03417042_20919.JPEG,n03417042,n03417042,n03417042,n01440764,n03000684,FALSE
train/n03417042/n03417042_9128.JPEG,n03417042,n03417042,n03417042,n03445777,n03417042,FALSE
train/n01440764/n01440764_4804.JPEG,n01440764,n01440764,n01440764,n01440764,n03028079,FALSE
train/n03417042/n03417042_23888.JPEG,n03417042,n03417042,n03417042,n03394916,n03417042,FALSE
train/n03000684/n03000684_27069.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03394916/n03394916_37984.JPEG,n03394916,n03394916,n03394916,n03394916,n03445777,FALSE
train/n03425413/n03425413_15594.JPEG,n03425413,n03425413,n03425413,n03445777,n03425413,FALSE
train/n03425413/n03425413_874.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n02979186/n02979186_27643.JPEG,n02979186,n02979186,n02979186,n02979186,n01440764,FALSE
train/n03425413/n03425413_20979.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03394916/n03394916_13899.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n02102040/n02102040_857.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n02102040/n02102040_2317.JPEG,n02102040,n02102040,n02102040,n02102040,n02979186,FALSE
train/n03445777/n03445777_3039.JPEG,n03445777,n03445777,n03445777,n03445777,n03000684,FALSE
train/n01440764/n01440764_8063.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n02102040/n02102040_1473.JPEG,n02102040,n02102040,n02102040,n02102040,n03888257,FALSE
train/n02979186/n02979186_9137.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03417042/n03417042_19955.JPEG,n03417042,n03417042,n03417042,n03417042,n02979186,FALSE
train/n02102040/n02102040_4548.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n01440764/n01440764_8364.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03888257/n03888257_9637.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03000684/n03000684_15763.JPEG,n03000684,n03000684,n03445777,n03000684,n03000684,FALSE
train/n03888257/n03888257_20025.JPEG,n03888257,n03888257,n03888257,n03888257,n03417042,FALSE
train/n03394916/n03394916_20773.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03417042/n03417042_18096.JPEG,n03417042,n03417042,n03417042,n03417042,n03417042,FALSE
train/n01440764/n01440764_1263.JPEG,n01440764,n01440764,n01440764,n03888257,n01440764,FALSE
train/n03394916/n03394916_12723.JPEG,n03394916,n03394916,n02102040,n03888257,n03394916,FALSE
train/n03000684/n03000684_7798.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03394916/n03394916_54699.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03028079/n03028079_26108.JPEG,n03028079,n03028079,n03028079,n03028079,n02979186,FALSE
train/n03888257/n03888257_29766.JPEG,n03888257,n03888257,n03888257,n03888257,n03445777,FALSE
train/n03394916/n03394916_4035.JPEG,n03394916,n03394916,n03394916,n03888257,n03445777,FALSE
train/n02979186/n02979186_476.JPEG,n02979186,n02979186,n02979186,n03417042,n02979186,FALSE
train/n01440764/n01440764_8363.JPEG,n01440764,n01440764,n01440764,n01440764,n03445777,FALSE
train/n03394916/n03394916_44874.JPEG,n03394916,n03394916,n03394916,n03394916,n02102040,FALSE
train/n02979186/n02979186_9288.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n01440764/n01440764_7274.JPEG,n01440764,n01440764,n01440764,n01440764,n03445777,FALSE
train/n03417042/n03417042_7013.JPEG,n03417042,n03417042,n03445777,n03417042,n03417042,FALSE
train/n03394916/n03394916_7216.JPEG,n03394916,n03394916,n03394916,n03417042,n03394916,FALSE
train/n03445777/ILSVRC2012_val_00040694.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n02102040/n02102040_3149.JPEG,n02102040,n02102040,n02979186,n02102040,n02102040,FALSE
train/n03888257/n03888257_59754.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03028079/n03028079_24647.JPEG,n03028079,n03028079,n03028079,n03028079,n03417042,FALSE
train/n03425413/n03425413_12724.JPEG,n03425413,n03425413,n03425413,n03425413,n02102040,FALSE
train/n03417042/n03417042_1714.JPEG,n03417042,n03417042,n03417042,n03417042,n03028079,FALSE
train/n02979186/n02979186_353.JPEG,n02979186,n02979186,n02979186,n02979186,n03394916,FALSE
train/n03000684/n03000684_3123.JPEG,n03000684,n03000684,n03000684,n03425413,n03000684,FALSE
train/n02102040/n02102040_3209.JPEG,n02102040,n02102040,n02102040,n02102040,n03417042,FALSE
train/n03000684/n03000684_1859.JPEG,n03000684,n03000684,n01440764,n03000684,n03000684,FALSE
train/n02102040/n02102040_2294.JPEG,n02102040,n02102040,n02102040,n02102040,n03394916,FALSE
train/n02979186/n02979186_10593.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03888257/n03888257_4239.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n02102040/n02102040_3114.JPEG,n02102040,n02102040,n02102040,n02102040,n03888257,FALSE
train/n02979186/n02979186_10713.JPEG,n02979186,n02979186,n03888257,n02979186,n03394916,FALSE
train/n03445777/n03445777_306.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n02102040/n02102040_4863.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n01440764/n01440764_22135.JPEG,n01440764,n01440764,n01440764,n01440764,n03028079,FALSE
train/n03000684/n03000684_2688.JPEG,n03000684,n03000684,n03000684,n03425413,n03000684,FALSE
train/n03394916/n03394916_28059.JPEG,n03394916,n03394916,n03394916,n02979186,n03394916,FALSE
train/n02102040/n02102040_2107.JPEG,n02102040,n03425413,n02102040,n02102040,n02102040,FALSE
train/n02979186/n02979186_10718.JPEG,n02979186,n02979186,n02979186,n02979186,n03394916,FALSE
train/n03445777/n03445777_5398.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03417042/n03417042_10546.JPEG,n03417042,n03417042,n03417042,n03028079,n03417042,FALSE
train/n03028079/ILSVRC2012_val_00039506.JPEG,n03028079,n03028079,n03028079,n03394916,n03000684,FALSE
train/n03425413/n03425413_13028.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n02979186/n02979186_1043.JPEG,n02979186,n02979186,n02979186,n02979186,n03000684,FALSE
train/n02979186/n02979186_12259.JPEG,n02979186,n02979186,n02979186,n03028079,n03394916,FALSE
train/n03888257/n03888257_73265.JPEG,n03888257,n03888257,n02102040,n03000684,n03888257,FALSE
train/n03394916/n03394916_6456.JPEG,n03394916,n03394916,n03394916,n03417042,n03425413,FALSE
train/n03445777/n03445777_4104.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03445777/n03445777_17157.JPEG,n03445777,n03445777,n03445777,n03394916,n03445777,FALSE
train/n03425413/ILSVRC2012_val_00019667.JPEG,n03425413,n03425413,n03425413,n03028079,n03000684,FALSE
train/n03425413/ILSVRC2012_val_00031186.JPEG,n03425413,n03425413,n03425413,n03425413,n01440764,FALSE
train/n02102040/n02102040_7029.JPEG,n02102040,n02102040,n02102040,n03000684,n03425413,FALSE
train/n03888257/n03888257_34125.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03028079/n03028079_8597.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03000684/n03000684_6794.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03445777/n03445777_8053.JPEG,n03445777,n03445777,n03445777,n03445777,n03425413,FALSE
train/n03394916/n03394916_31867.JPEG,n03394916,n03394916,n03394916,n03394916,n01440764,FALSE
train/n03394916/n03394916_32927.JPEG,n03394916,n03394916,n03394916,n02102040,n01440764,FALSE
train/n03028079/n03028079_25624.JPEG,n03028079,n03028079,n03028079,n03394916,n03028079,FALSE
train/n03445777/n03445777_5916.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03888257/ILSVRC2012_val_00009593.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n02979186/n02979186_4447.JPEG,n02979186,n02979186,n02979186,n02979186,n03028079,FALSE
train/n03000684/n03000684_27776.JPEG,n03000684,n03000684,n03000684,n03000684,n03028079,FALSE
train/n01440764/n01440764_13344.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n02102040/n02102040_1564.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03425413/n03425413_21069.JPEG,n03425413,n03425413,n03425413,n03425413,n03028079,FALSE
train/n02979186/n02979186_7828.JPEG,n02979186,n02979186,n02979186,n03417042,n02979186,FALSE
train/n03417042/n03417042_7036.JPEG,n03417042,n03417042,n03417042,n03417042,n03028079,FALSE
train/n03028079/n03028079_31995.JPEG,n03028079,n03028079,n03028079,n03028079,n03394916,FALSE
train/n03445777/n03445777_95.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03417042/n03417042_29434.JPEG,n03417042,n03417042,n03417042,n03417042,n02979186,FALSE
train/n01440764/n01440764_63.JPEG,n01440764,n01440764,n01440764,n01440764,n03028079,FALSE
train/n03028079/n03028079_5779.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03394916/n03394916_35315.JPEG,n03394916,n03394916,n03394916,n03394916,n02102040,FALSE
train/n03445777/n03445777_13874.JPEG,n03445777,n03445777,n03445777,n03445777,n03028079,FALSE
train/n03425413/n03425413_19927.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03425413/n03425413_21665.JPEG,n03425413,n03425413,n03425413,n03425413,n03417042,FALSE
train/n03425413/n03425413_9659.JPEG,n03425413,n03425413,n03394916,n02979186,n02102040,FALSE
train/n03000684/n03000684_3707.JPEG,n03000684,n03000684,n03000684,n03000684,n03425413,FALSE
train/n03000684/n03000684_598.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03417042/n03417042_2619.JPEG,n03417042,n03417042,n03417042,n03417042,n03394916,FALSE
train/n02979186/n02979186_6474.JPEG,n02979186,n02979186,n02979186,n02979186,n03394916,FALSE
train/n02102040/n02102040_6874.JPEG,n02102040,n02102040,n03028079,n02102040,n02102040,FALSE
train/n03445777/n03445777_3673.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03028079/n03028079_2419.JPEG,n03028079,n03028079,n03028079,n03028079,n03417042,FALSE
train/n03445777/n03445777_9028.JPEG,n03445777,n03445777,n03445777,n03000684,n01440764,FALSE
train/n03000684/n03000684_4049.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03445777/n03445777_14335.JPEG,n03445777,n03445777,n03445777,n03417042,n03445777,FALSE
train/n02102040/n02102040_4858.JPEG,n02102040,n02102040,n02102040,n02102040,n03394916,FALSE
train/n03445777/n03445777_7324.JPEG,n03445777,n03445777,n03445777,n01440764,n03445777,FALSE
train/n03394916/n03394916_8736.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03888257/n03888257_24519.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03394916/n03394916_30278.JPEG,n03394916,n03394916,n03394916,n03394916,n02102040,FALSE
train/n03425413/n03425413_20186.JPEG,n03425413,n03425413,n03425413,n02979186,n03425413,FALSE
train/n01440764/n01440764_8134.JPEG,n01440764,n01440764,n01440764,n03000684,n03888257,FALSE
train/n01440764/n01440764_2196.JPEG,n01440764,n01440764,n01440764,n03425413,n03425413,FALSE
train/n03425413/n03425413_19683.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03000684/n03000684_17226.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n02102040/n02102040_2048.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03445777/n03445777_2716.JPEG,n03445777,n03445777,n03445777,n02979186,n03394916,FALSE
train/n03394916/ILSVRC2012_val_00003759.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n02102040/n02102040_3923.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03888257/n03888257_10999.JPEG,n03888257,n03888257,n03888257,n03888257,n03417042,FALSE
train/n03417042/n03417042_26378.JPEG,n03417042,n03417042,n03417042,n03417042,n03417042,FALSE
train/n03888257/n03888257_38305.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03888257/n03888257_1389.JPEG,n03888257,n03888257,n03888257,n01440764,n03888257,FALSE
train/n03417042/n03417042_5508.JPEG,n03417042,n03417042,n03417042,n03417042,n03028079,FALSE
train/n02102040/n02102040_4488.JPEG,n02102040,n02102040,n02102040,n02102040,n03000684,FALSE
train/n03394916/n03394916_13957.JPEG,n03394916,n03394916,n03394916,n03394916,n01440764,FALSE
train/n01440764/n01440764_11335.JPEG,n01440764,n01440764,n01440764,n01440764,n03000684,FALSE
train/n03445777/n03445777_5097.JPEG,n03445777,n03445777,n03445777,n03445777,n03888257,FALSE
train/n02979186/n02979186_20629.JPEG,n02979186,n02979186,n02979186,n02979186,n03445777,FALSE
train/n01440764/n01440764_27183.JPEG,n01440764,n01440764,n01440764,n03000684,n02102040,FALSE
train/n03417042/n03417042_2017.JPEG,n03417042,n03417042,n03417042,n03888257,n03417042,FALSE
train/n03417042/n03417042_7328.JPEG,n03417042,n03417042,n03417042,n03417042,n02102040,FALSE
train/n03445777/n03445777_10254.JPEG,n03445777,n03445777,n03445777,n03445777,n03394916,FALSE
train/n03028079/n03028079_455.JPEG,n03028079,n03028079,n03028079,n03028079,n03394916,FALSE
train/n03445777/n03445777_6276.JPEG,n03445777,n03445777,n03445777,n03445777,n03000684,FALSE
train/n02979186/n02979186_19208.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03888257/n03888257_66987.JPEG,n03888257,n03888257,n03888257,n03888257,n03000684,FALSE
train/n01440764/n01440764_26775.JPEG,n01440764,n01440764,n01440764,n01440764,n03445777,FALSE
train/n01440764/n01440764_19003.JPEG,n01440764,n01440764,n01440764,n01440764,n02102040,FALSE
train/n03394916/n03394916_46656.JPEG,n03394916,n03394916,n02979186,n03394916,n01440764,FALSE
train/n03425413/n03425413_15497.JPEG,n03425413,n03425413,n03425413,n03425413,n03028079,FALSE
train/n01440764/n01440764_1577.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03028079/n03028079_67547.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03028079/n03028079_28758.JPEG,n03028079,n03028079,n03028079,n03028079,n03417042,FALSE
train/n03417042/n03417042_3857.JPEG,n03417042,n03417042,n03417042,n03888257,n03417042,FALSE
train/n01440764/n01440764_7859.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03888257/n03888257_21119.JPEG,n03888257,n03888257,n03888257,n03445777,n03028079,FALSE
train/n02102040/n02102040_3078.JPEG,n02102040,n02102040,n02102040,n03000684,n02102040,FALSE
train/n03000684/n03000684_7713.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03028079/ILSVRC2012_val_00048853.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n02102040/n02102040_2298.JPEG,n02102040,n02102040,n02102040,n01440764,n02102040,FALSE
train/n03888257/n03888257_33818.JPEG,n03888257,n03888257,n03888257,n03445777,n03445777,FALSE
train/n03445777/n03445777_10723.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n01440764/n01440764_2864.JPEG,n01440764,n01440764,n01440764,n01440764,n03445777,FALSE
train/n03028079/ILSVRC2012_val_00008116.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n02979186/n02979186_11954.JPEG,n02979186,n02979186,n02979186,n02979186,n03445777,FALSE
train/n02102040/n02102040_2516.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03028079/n03028079_53568.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n01440764/n01440764_30045.JPEG,n01440764,n01440764,n01440764,n03445777,n03417042,FALSE
train/n03000684/n03000684_924.JPEG,n03000684,n03000684,n03000684,n03028079,n03000684,FALSE
train/n03425413/n03425413_19208.JPEG,n03425413,n03425413,n03425413,n03417042,n03425413,FALSE
train/n03445777/n03445777_5809.JPEG,n03445777,n03445777,n03445777,n03445777,n01440764,FALSE
train/n03425413/n03425413_20607.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03888257/n03888257_9209.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03425413/n03425413_3436.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03425413/n03425413_21285.JPEG,n03425413,n03425413,n03425413,n03425413,n01440764,FALSE
train/n02979186/n02979186_13465.JPEG,n02979186,n02979186,n02979186,n03000684,n02979186,FALSE
train/n03394916/n03394916_40087.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n01440764/n01440764_7778.JPEG,n01440764,n01440764,n01440764,n03028079,n03000684,FALSE
train/n03888257/n03888257_167.JPEG,n03888257,n03888257,n03888257,n03888257,n03425413,FALSE
train/n02102040/ILSVRC2012_val_00012689.JPEG,n02102040,n02102040,n02102040,n02102040,n03000684,FALSE
train/n01440764/n01440764_827.JPEG,n01440764,n01440764,n01440764,n01440764,n02979186,FALSE
train/n03394916/n03394916_59458.JPEG,n03394916,n03394916,n03394916,n03417042,n03394916,FALSE
train/n03394916/n03394916_46696.JPEG,n03394916,n03394916,n03394916,n03394916,n03028079,FALSE
train/n03425413/n03425413_15345.JPEG,n03425413,n03425413,n03425413,n03425413,n03445777,FALSE
train/n03000684/n03000684_5775.JPEG,n03000684,n03000684,n03000684,n03000684,n03888257,FALSE
train/n03445777/n03445777_7255.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n01440764/n01440764_485.JPEG,n01440764,n01440764,n01440764,n03394916,n03000684,FALSE
train/n03425413/n03425413_20558.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03394916/n03394916_40495.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03000684/n03000684_2264.JPEG,n03000684,n03000684,n03000684,n03000684,n03445777,FALSE
train/n02102040/n02102040_3103.JPEG,n02102040,n02102040,n02102040,n02102040,n03028079,FALSE
train/n03394916/ILSVRC2012_val_00041668.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03425413/n03425413_9855.JPEG,n03425413,n03425413,n03425413,n03425413,n03445777,FALSE
train/n02102040/n02102040_99.JPEG,n02102040,n02102040,n02102040,n03445777,n02102040,FALSE
train/n03394916/n03394916_54615.JPEG,n03394916,n03394916,n03394916,n02102040,n03445777,FALSE
train/n01440764/n01440764_3354.JPEG,n01440764,n01440764,n02979186,n01440764,n03394916,FALSE
train/n01440764/n01440764_5133.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n02102040/n02102040_6354.JPEG,n02102040,n02102040,n02102040,n02102040,n01440764,FALSE
train/n03445777/n03445777_998.JPEG,n03445777,n03445777,n03445777,n03445777,n03425413,FALSE
train/n02979186/n02979186_16585.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03394916/n03394916_15787.JPEG,n03394916,n03394916,n03394916,n03394916,n02979186,FALSE
train/n01440764/n01440764_7876.JPEG,n01440764,n01440764,n01440764,n03445777,n01440764,FALSE
train/n03425413/n03425413_14645.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03000684/n03000684_13758.JPEG,n03000684,n03000684,n03000684,n03000684,n01440764,FALSE
train/n03394916/n03394916_37694.JPEG,n03394916,n03394916,n03394916,n02979186,n03417042,FALSE
train/n02102040/n02102040_4116.JPEG,n02102040,n02102040,n02102040,n03888257,n03394916,FALSE
train/n03028079/n03028079_10407.JPEG,n03028079,n03028079,n03028079,n03417042,n03000684,FALSE
train/n03445777/n03445777_4985.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03445777/n03445777_7797.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03425413/ILSVRC2012_val_00007186.JPEG,n03425413,n03425413,n03888257,n03394916,n03028079,FALSE
train/n02979186/n02979186_14357.JPEG,n02979186,n02979186,n02979186,n03425413,n02979186,FALSE
train/n03394916/n03394916_33058.JPEG,n03394916,n03394916,n03394916,n02979186,n03394916,FALSE
train/n02979186/n02979186_758.JPEG,n02979186,n02979186,n03445777,n03445777,n01440764,FALSE
train/n03394916/n03394916_27948.JPEG,n03394916,n03394916,n03394916,n03394916,n03417042,FALSE
train/n03000684/n03000684_8304.JPEG,n03000684,n02979186,n03000684,n03000684,n03417042,FALSE
train/n02979186/n02979186_14743.JPEG,n02979186,n02979186,n02979186,n02102040,n03425413,FALSE
train/n03394916/ILSVRC2012_val_00028723.JPEG,n03394916,n03394916,n03394916,n03394916,n03028079,FALSE
train/n03394916/n03394916_34223.JPEG,n03394916,n03394916,n03394916,n03445777,n03394916,FALSE
train/n03000684/n03000684_1639.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03445777/n03445777_8985.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03445777/n03445777_10376.JPEG,n03445777,n03445777,n03445777,n03445777,n01440764,FALSE
train/n02979186/ILSVRC2012_val_00046953.JPEG,n02979186,n02979186,n02979186,n02979186,n03394916,FALSE
train/n01440764/n01440764_12446.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03888257/n03888257_30394.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03888257/n03888257_15395.JPEG,n03888257,n03888257,n03888257,n03888257,n02979186,FALSE
train/n03445777/n03445777_8085.JPEG,n03445777,n03445777,n03445777,n03445777,n01440764,FALSE
train/n03417042/n03417042_8928.JPEG,n03417042,n03417042,n03417042,n03417042,n03417042,FALSE
train/n03445777/ILSVRC2012_val_00008599.JPEG,n03445777,n03445777,n03445777,n03028079,n03425413,FALSE
train/n01440764/n01440764_13993.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03000684/n03000684_22896.JPEG,n03000684,n03000684,n03000684,n02979186,n03000684,FALSE
train/n03888257/n03888257_27595.JPEG,n03888257,n03888257,n03888257,n03417042,n03888257,FALSE
train/n03445777/n03445777_19515.JPEG,n03445777,n03445777,n03445777,n01440764,n03445777,FALSE
train/n01440764/n01440764_6395.JPEG,n01440764,n01440764,n01440764,n01440764,n03417042,FALSE
train/n03425413/n03425413_20313.JPEG,n03425413,n03425413,n03425413,n02979186,n03425413,FALSE
train/n03888257/n03888257_5565.JPEG,n03888257,n03888257,n03394916,n03888257,n03417042,FALSE
train/n02102040/n02102040_2594.JPEG,n02102040,n02102040,n02102040,n03000684,n03028079,FALSE
train/n03394916/n03394916_54679.JPEG,n03394916,n03394916,n03394916,n03394916,n01440764,FALSE
train/n01440764/n01440764_15678.JPEG,n01440764,n01440764,n01440764,n01440764,n03888257,FALSE
train/n03425413/n03425413_13543.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03394916/n03394916_30309.JPEG,n03394916,n03394916,n03028079,n03445777,n03417042,FALSE
train/n02102040/n02102040_2505.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
